Date,Power (MW per MW installed capacity)
39586.41667,0.162178942
39586.45833,0.156126125
39586.5,0.185167444
39586.54167,0.268398195
39586.58333,0.385671333
39586.625,0.518045155
39586.66667,0.625508062
39586.70833,0.694407291
39586.75,0.755529314
39586.79167,0.779605368
39586.83333,0.779623646
39586.875,0.775750747
39586.91667,0.781286544
39586.95833,0.780550304
39587,0.757041458
39587.04167,0.731393542
39587.08333,0.711423364
39587.125,0.690686221
39587.16667,0.647485248
39587.20833,0.592150449
39587.25,0.489349318
39587.29167,0.38103272
39587.33333,0.293390446
39587.375,0.235209281
39587.41667,0.228476951
39587.45833,0.261243478
39587.5,0.336450735
39587.54167,0.434972898
39587.58333,0.529956414
39587.625,0.618169882
39587.66667,0.684196878
39587.70833,0.723702325
39587.75,0.75967088
39587.79167,0.76802074
39587.83333,0.762907691
39587.875,0.760307103
39587.91667,0.754367461
39587.95833,0.734647225
39588,0.716878235
39588.04167,0.686022274
39588.08333,0.666999524
39588.125,0.651553006
39588.16667,0.639267783
39588.20833,0.620737982
39588.25,0.569012542
39588.29167,0.539958542
39588.33333,0.587716554
39588.375,0.645801749
39588.41667,0.688160366
39588.45833,0.745584505
39588.5,0.767257813
39588.54167,0.799702967
39588.58333,0.824227416
39588.625,0.847698998
39588.66667,0.847746445
39588.70833,0.797176587
39588.75,0.704917058
39588.79167,0.66926781
39588.83333,0.658211321
39588.875,0.684099059
39588.91667,0.651872042
39588.95833,0.608514449
39589,0.582500407
39589.04167,0.58345575
39589.08333,0.562215765
39589.125,0.550892036
39589.16667,0.56298468
39589.20833,0.55198735
39589.25,0.47634469
39589.29167,0.514049157
39589.33333,0.638347959
39589.375,0.716204749
39589.41667,0.797097545
39589.45833,0.825083589
39589.5,0.822008068
39589.54167,0.827090923
39589.58333,0.882786774
39589.625,0.903727327
39589.66667,0.872800103
39589.70833,0.866161918
39589.75,0.868422191
39589.79167,0.866214337
39589.83333,0.849479846
39589.875,0.785686105
39589.91667,0.786759358
39589.95833,0.808384511
39590,0.790430398
39590.04167,0.737355127
39590.08333,0.709592
39590.125,0.698304755
39590.16667,0.694015399
39590.20833,0.679505205
39590.25,0.653578747
39590.29167,0.630253522
39590.33333,0.551357401
39590.375,0.494057948
39590.41667,0.497773917
39590.45833,0.540780595
39590.5,0.471357812
39590.54167,0.458017903
39590.58333,0.47440158
39590.625,0.509064888
39590.66667,0.566915636
39590.70833,0.612232998
39590.75,0.620255691
39590.79167,0.710253848
39590.83333,0.715018152
39590.875,0.675226421
39590.91667,0.644974421
39590.95833,0.634029477
39591,0.61344379
39591.04167,0.53356089
39591.08333,0.462870308
39591.125,0.436475433
39591.16667,0.394782844
39591.20833,0.37521332
39591.25,0.290013897
39591.29167,0.282096742
39591.33333,0.271033882
39591.375,0.259285206
39591.41667,0.243017507
39591.45833,0.227000954
39591.5,0.212469943
39591.54167,0.240252455
39591.58333,0.327777408
39591.625,0.432280924
39591.66667,0.507126557
39591.70833,0.521342516
39591.75,0.512850872
39591.79167,0.515468289
39591.83333,0.502871217
39591.875,0.473056393
39591.91667,0.492276434
39591.95833,0.448278606
39592,0.379380027
39592.04167,0.330452159
39592.08333,0.282835385
39592.125,0.260429039
39592.16667,0.24602183
39592.20833,0.20217516
39592.25,0.158662739
39592.29167,0.128243211
39592.33333,0.095074761
39592.375,0.088134621
39592.41667,0.089050238
39592.45833,0.103554582
39592.5,0.132926223
39592.54167,0.169734436
39592.58333,0.207135723
39592.625,0.288371345
39592.66667,0.382232448
39592.70833,0.376687714
39592.75,0.330112013
39592.79167,0.317237933
39592.83333,0.297700783
39592.875,0.274916558
39592.91667,0.273298424
39592.95833,0.258523615
39593,0.24133273
39593.04167,0.232917188
39593.08333,0.236732525
39593.125,0.220011453
39593.16667,0.202107761
39593.20833,0.176478647
39593.25,0.128969705
39593.29167,0.097622675
39593.33333,0.07523162
39593.375,0.066766608
39593.41667,0.071988137
39593.45833,0.089514399
39593.5,0.122639591
39593.54167,0.188204684
39593.58333,0.281321208
39593.625,0.405038504
39593.66667,0.520011881
39593.70833,0.580618249
39593.75,0.581162668
39593.79167,0.578433233
39593.83333,0.583847872
39593.875,0.599244797
39593.91667,0.614603769
39593.95833,0.640544477
39594,0.647035079
39594.04167,0.643135523
39594.08333,0.641975341
39594.125,0.634880425
39594.16667,0.614875292
39594.20833,0.592318752
39594.25,0.56687278
39594.29167,0.559577359
39594.33333,0.52580696
39594.375,0.469902903
39594.41667,0.44784074
39594.45833,0.420407416
39594.5,0.43192951
39594.54167,0.465335641
39594.58333,0.527402396
39594.625,0.584980293
39594.66667,0.635049703
39594.70833,0.668231351
39594.75,0.663303528
39594.79167,0.659915313
39594.83333,0.644951814
39594.875,0.638484464
39594.91667,0.619364907
39594.95833,0.563027619
39595,0.519923178
39595.04167,0.479697469
39595.08333,0.445734601
39595.125,0.41375549
39595.16667,0.397362016
39595.20833,0.361489747
39595.25,0.250521503
39595.29167,0.189741237
39595.33333,0.128261111
39595.375,0.0866358
39595.41667,0.082034332
39595.45833,0.122607558
39595.5,0.192770466
39595.54167,0.260132609
39595.58333,0.331193008
39595.625,0.414982835
39595.66667,0.485449012
39595.70833,0.532110238
39595.75,0.541903411
39595.79167,0.572519691
39595.83333,0.609255823
39595.875,0.630248145
39595.91667,0.632650712
39595.95833,0.579635618
39596,0.522235911
39596.04167,0.478130143
39596.08333,0.411984374
39596.125,0.361933238
39596.16667,0.308467775
39596.20833,0.254991247
39596.25,0.185053052
39596.29167,0.153197294
39596.33333,0.130798312
39596.375,0.12182925
39596.41667,0.14172552
39596.45833,0.197574227
39596.5,0.263980506
39596.54167,0.3164467
39596.58333,0.360271166
39596.625,0.405681969
39596.66667,0.438238176
39596.70833,0.478989935
39596.75,0.496002274
39596.79167,0.541471195
39596.83333,0.525574949
39596.875,0.53174158
39596.91667,0.536827189
39596.95833,0.557699571
39597,0.574887608
39597.04167,0.558786775
39597.08333,0.519746598
39597.125,0.498466013
39597.16667,0.494545282
39597.20833,0.464772209
39597.25,0.348016491
39597.29167,0.27991674
39597.33333,0.221902303
39597.375,0.178730896
39597.41667,0.151699797
39597.45833,0.152040975
39597.5,0.179948454
39597.54167,0.240703852
39597.58333,0.317311001
39597.625,0.393531214
39597.66667,0.463076235
39597.70833,0.54041569
39597.75,0.58217222
39597.79167,0.62502468
39597.83333,0.630178796
39597.875,0.657045769
39597.91667,0.644512227
39597.95833,0.604208807
39598,0.583143995
39598.04167,0.530275045
39598.08333,0.474467936
39598.125,0.435056158
39598.16667,0.405854843
39598.20833,0.33506177
39598.25,0.185874784
39598.29167,0.089897397
39598.33333,0.043904169
39598.375,0.023728643
39598.41667,0.011826344
39598.45833,0.008171455
39598.5,0.011941522
39598.54167,0.027173727
39598.58333,0.073682285
39598.625,0.145918677
39598.66667,0.264634611
39598.70833,0.373104218
39598.75,0.460355456
39598.79167,0.555731968
39598.83333,0.580684189
39598.875,0.570155953
39598.91667,0.572887916
39598.95833,0.561072699
39599,0.540247132
39599.04167,0.535966967
39599.08333,0.514333035
39599.125,0.495482979
39599.16667,0.478699246
39599.20833,0.44975167
39599.25,0.381248911
39599.29167,0.333056236
39599.33333,0.287959154
39599.375,0.266161938
39599.41667,0.267319856
39599.45833,0.307617949
39599.5,0.361769302
39599.54167,0.418235287
39599.58333,0.487598398
39599.625,0.549598845
39599.66667,0.575440798
39599.70833,0.619549504
39599.75,0.660717766
39599.79167,0.692833386
39599.83333,0.652858512
39599.875,0.639988554
39599.91667,0.632077813
39599.95833,0.611471392
39600,0.592897567
39600.04167,0.589149406
39600.08333,0.577736525
39600.125,0.568919059
39600.16667,0.563388497
39600.20833,0.557721954
39600.25,0.475289261
39600.29167,0.420027675
39600.33333,0.389198837
39600.375,0.379872105
39600.41667,0.387796345
39600.45833,0.416860555
39600.5,0.468583456
39600.54167,0.52318793
39600.58333,0.573748737
39600.625,0.634511491
39600.66667,0.691811173
39600.70833,0.720914785
39600.75,0.716574406
39600.79167,0.718281726
39600.83333,0.713809413
39600.875,0.721857124
39600.91667,0.721627702
39600.95833,0.711167189
39601,0.702753486
39601.04167,0.692928536
39601.08333,0.695357019
39601.125,0.706532006
39601.16667,0.699489467
39601.20833,0.650455302
39601.25,0.561817369
39601.29167,0.488277214
39601.33333,0.451243285
39601.375,0.427342275
39601.41667,0.428856788
39601.45833,0.47729379
39601.5,0.532683444
39601.54167,0.597589542
39601.58333,0.644160218
39601.625,0.689036491
39601.66667,0.731247142
39601.70833,0.753195804
39601.75,0.767867093
39601.79167,0.777648243
39601.83333,0.773422837
39601.875,0.779632626
39601.91667,0.793839217
39601.95833,0.800005935
39602,0.781283116
39602.04167,0.774874441
39602.08333,0.7775103
39602.125,0.785020877
39602.16667,0.781955148
39602.20833,0.745105814
39602.25,0.681477845
39602.29167,0.651986584
39602.33333,0.630778192
39602.375,0.636356282
39602.41667,0.66532357
39602.45833,0.701267254
39602.5,0.745214319
39602.54167,0.802778481
39602.58333,0.824174247
39602.625,0.84037963
39602.66667,0.817280438
39602.70833,0.738020711
39602.75,0.618082785
39602.79167,0.61488314
39602.83333,0.608198583
39602.875,0.582342316
39602.91667,0.59384815
39602.95833,0.650302072
39603,0.703701742
39603.04167,0.696735327
39603.08333,0.628492516
39603.125,0.559708006
39603.16667,0.469852146
39603.20833,0.393942563
39603.25,0.341302572
39603.29167,0.331911827
39603.33333,0.34407751
39603.375,0.402403263
39603.41667,0.442764736
39603.45833,0.5128463
39603.5,0.531186443
39603.54167,0.555123032
39603.58333,0.540424872
39603.625,0.553257364
39603.66667,0.579530603
39603.70833,0.603601917
39603.75,0.636242791
39603.79167,0.690902905
39603.83333,0.711543159
39603.875,0.736957766
39603.91667,0.732299718
39603.95833,0.672825588
39604,0.616124458
39604.04167,0.563854193
39604.08333,0.535527031
39604.125,0.525495432
39604.16667,0.4998884
39604.20833,0.410798865
39604.25,0.255154841
39604.29167,0.145830097
39604.33333,0.095850897
39604.375,0.064805821
39604.41667,0.051420098
39604.45833,0.049871214
39604.5,0.06700301
39604.54167,0.125759281
39604.58333,0.226057617
39604.625,0.344073584
39604.66667,0.503505648
39604.70833,0.621337045
39604.75,0.655091859
39604.79167,0.68445259
39604.83333,0.698408085
39604.875,0.688260702
39604.91667,0.671455514
39604.95833,0.644591689
39605,0.645221943
39605.04167,0.632289056
39605.08333,0.579309222
39605.125,0.512182933
39605.16667,0.495034063
39605.20833,0.454676912
39605.25,0.359730663
39605.29167,0.326174287
39605.33333,0.341692692
39605.375,0.365111582
39605.41667,0.399825548
39605.45833,0.433513092
39605.5,0.463086615
39605.54167,0.51804923
39605.58333,0.579566545
39605.625,0.638504799
39605.66667,0.677378926
39605.70833,0.687453595
39605.75,0.678828291
39605.79167,0.696297673
39605.83333,0.68592074
39605.875,0.672249731
39605.91667,0.611172345
39605.95833,0.544351642
39606,0.497577855
39606.04167,0.496675617
39606.08333,0.5043608
39606.125,0.52006011
39606.16667,0.536478566
39606.20833,0.516812532
39606.25,0.505806389
39606.29167,0.466799836
39606.33333,0.437176331
39606.375,0.35885459
39606.41667,0.264545721
39606.45833,0.199343164
39606.5,0.169416896
39606.54167,0.192433012
39606.58333,0.264060867
39606.625,0.366015442
39606.66667,0.459906894
39606.70833,0.515359899
39606.75,0.569305533
39606.79167,0.629352936
39606.83333,0.623743268
39606.875,0.608494685
39606.91667,0.591033724
39606.95833,0.56588495
39607,0.517117446
39607.04167,0.470763999
39607.08333,0.422653138
39607.125,0.335536097
39607.16667,0.253755096
39607.20833,0.228461694
39607.25,0.17152977
39607.29167,0.124327921
39607.33333,0.101802641
39607.375,0.095622046
39607.41667,0.079306046
39607.45833,0.046747635
39607.5,0.026961803
39607.54167,0.015851914
39607.58333,0.011921717
39607.625,0.020537749
39607.66667,0.055043849
39607.70833,0.111919987
39607.75,0.279701612
39607.79167,0.473547781
39607.83333,0.486363067
39607.875,0.4619168
39607.91667,0.431161666
39607.95833,0.398367463
39608,0.326457162
39608.04167,0.238988596
39608.08333,0.177145473
39608.125,0.158520038
39608.16667,0.140170186
39608.20833,0.096139617
39608.25,0.043107865
39608.29167,0.009148869
39608.33333,0.006036319
39608.375,0.009140192
39608.41667,0.008915279
39608.45833,0.008298251
39608.5,0.010055985
39608.54167,0.021843093
39608.58333,0.067532563
39608.625,0.203016843
39608.66667,0.38616667
39608.70833,0.468532324
39608.75,0.567581462
39608.79167,0.672037272
39608.83333,0.711421339
39608.875,0.716654363
39608.91667,0.705980493
39608.95833,0.660112057
39609,0.588184014
39609.04167,0.558877523
39609.08333,0.537174678
39609.125,0.548517591
39609.16667,0.559023213
39609.20833,0.564604691
39609.25,0.561475103
39609.29167,0.570216444
39609.33333,0.604032758
39609.375,0.664859018
39609.41667,0.70404926
39609.45833,0.727932019
39609.5,0.722056306
39609.54167,0.683233066
39609.58333,0.681804566
39609.625,0.686801249
39609.66667,0.697604556
39609.70833,0.679364138
39609.75,0.621295559
39609.79167,0.665864017
39609.83333,0.672339153
39609.875,0.70201868
39609.91667,0.697379786
39609.95833,0.694392138
39610,0.701087372
39610.04167,0.722725881
39610.08333,0.716352952
39610.125,0.652889304
39610.16667,0.563548122
39610.20833,0.522351365
39610.25,0.375031999
39610.29167,0.257499856
39610.33333,0.230707531
39610.375,0.220553293
39610.41667,0.208218175
39610.45833,0.192960897
39610.5,0.175386804
39610.54167,0.157140848
39610.58333,0.143130199
39610.625,0.146043301
39610.66667,0.203023227
39610.70833,0.32207162
39610.75,0.41868763
39610.79167,0.531691445
39610.83333,0.579220586
39610.875,0.593879548
39610.91667,0.573796401
39610.95833,0.534778904
39611,0.507603721
39611.04167,0.507465002
39611.08333,0.520362493
39611.125,0.494088574
39611.16667,0.424954123
39611.20833,0.314327023
39611.25,0.239831709
39611.29167,0.218439457
39611.33333,0.221804005
39611.375,0.193965017
39611.41667,0.154129731
39611.45833,0.125353486
39611.5,0.104876681
39611.54167,0.087610109
39611.58333,0.063282694
39611.625,0.04347732
39611.66667,0.041336936
39611.70833,0.050553279
39611.75,0.123598724
39611.79167,0.26001974
39611.83333,0.279291944
39611.875,0.262093958
39611.91667,0.245261237
39611.95833,0.224124944
39612,0.202414081
39612.04167,0.213640864
39612.08333,0.199689219
39612.125,0.186394998
39612.16667,0.158279183
39612.20833,0.138121839
39612.25,0.102973892
39612.29167,0.061964769
39612.33333,0.050800535
39612.375,0.042905683
39612.41667,0.041791442
39612.45833,0.045528423
39612.5,0.036852928
39612.54167,0.030445176
39612.58333,0.04317671
39612.625,0.079861985
39612.66667,0.165958657
39612.70833,0.301842675
39612.75,0.408100208
39612.79167,0.503765832
39612.83333,0.47787511
39612.875,0.432825299
39612.91667,0.423169529
39612.95833,0.430721493
39613,0.38379944
39613.04167,0.341482797
39613.08333,0.315797515
39613.125,0.297769121
39613.16667,0.290086184
39613.20833,0.269345629
39613.25,0.217898993
39613.29167,0.17043607
39613.33333,0.129119997
39613.375,0.098927598
39613.41667,0.080844554
39613.45833,0.09069273
39613.5,0.118588704
39613.54167,0.175770984
39613.58333,0.254230375
39613.625,0.341187419
39613.66667,0.422692982
39613.70833,0.479440947
39613.75,0.555353551
39613.79167,0.637639762
39613.83333,0.652714636
39613.875,0.639356775
39613.91667,0.621364946
39613.95833,0.606638649
39614,0.586185067
39614.04167,0.563478188
39614.08333,0.537283383
39614.125,0.5237472
39614.16667,0.512324889
39614.20833,0.457154401
39614.25,0.350302346
39614.29167,0.264530972
39614.33333,0.2071699
39614.375,0.171403721
39614.41667,0.177485549
39614.45833,0.23357229
39614.5,0.304005378
39614.54167,0.36369836
39614.58333,0.413536454
